Area,Timestamp,Chi2,NDF,Pulse Count,Rem Pulse Area,Par0,Par1,Par2,Par3,EventID,Time to fit,FitResult,RisePoint
44088.495729532784,2341519863.0,62006.73251735268,1836,1,44088.495729532784,761.071171972456,154.0,65.79147307677016,7.821029077539065,49508,0.958503007888794,0,154
55091.447235747735,2341648413.0,66921.18912521387,1836,1,55091.447235747735,907.281131940629,154.0,68.2752342119128,7.510841982690373,49509,0.7933599948883057,0,154
53218.21312563266,2341844739.0,379265.7316445147,1816,1,53218.21312563266,857.317926647011,174.0,64.14962046370476,2.000000000000001,49510,1.0895886421203613,0,174
56391.48441115769,2341969177.0,74656.66587194162,1834,1,56391.48441115769,972.5300730587451,156.0,66.20201207650985,8.177181682012115,49511,0.8666527271270752,0,156
61938.983379246,2342593341.0,105211.53464056946,1833,1,61938.983379246,1060.0076345542207,157.0,66.06470407105338,7.590553783897693,49512,0.9368777275085449,0,157
50687.00859245012,2342828547.0,89076.20305388764,1837,1,50687.00859245012,892.852161525285,153.0,64.92223290976735,8.11260097546573,49513,0.9348208904266357,0,153
54950.77721580846,2342864115.0,74626.50918519442,1836,1,54950.77721580846,934.2647578006936,154.0,66.71823973546896,7.859742389696597,49514,0.9550457000732422,0,154
63306.610488219325,2342896959.0,357655.29284769465,1823,1,63306.610488219325,939.791575168511,167.0,69.43964301829263,2.000000000011565,49515,0.9316532611846924,0,167
59057.589212369596,2343059873.0,315416.71929781896,1824,1,59057.589212369596,889.2849072359355,166.0,68.48689121993331,2.0000000000004983,49516,0.9336328506469727,0,166
47270.24336021849,2343422777.0,73814.73561620733,1838,1,47270.24336021849,806.2025120118063,152.0,66.95882573218759,8.284926140015902,49517,0.9491479396820068,0,152
49826.438921645116,2343550161.0,74925.64178435155,1835,1,49826.438921645116,869.7355674105211,155.0,65.37087532324387,8.04141191506554,49518,0.8884687423706055,0,155
89897.70089456208,2343568437.0,356470.88232276443,1834,1,89897.70089456208,1491.1051656807851,156.0,68.88816762111033,8.557485313870894,49519,0.9592258930206299,0,156
52621.84183343824,2343600901.0,347066.84932864696,1814,1,52621.84183343824,805.0773785308627,176.0,67.43875992764508,2.0000000000000124,49520,1.093801736831665,0,176
54885.0146873435,2343883301.0,77651.01805099341,1835,1,54885.0146873435,952.2709200450263,155.0,65.92309304649008,8.246945888314848,49521,0.9688615798950195,0,155
48730.9026602639,2343960977.0,77691.6049110617,1837,1,48730.9026602639,845.5994858814947,153.0,65.62236946777769,7.952994347785962,49522,0.9634575843811035,0,153
43887.334333821884,2344003987.0,49454.84520151919,1840,1,43887.334333821884,747.887768265966,150.0,66.74366266452415,8.020945304608354,49523,0.8777751922607422,0,150
42643.79737385725,2344077979.0,62582.669176290474,1838,1,42643.79737385725,720.8361048977088,152.0,66.56011817776897,7.359089532955186,49524,0.9369285106658936,0,152
57066.92728686539,2344121129.0,85900.66022966546,1833,1,57066.92728686539,1038.986068199302,157.0,63.5567489699018,8.592828644100742,49525,0.9382953643798828,0,157
51409.957005239114,2344328257.0,89928.75426243864,1834,1,51409.957005239114,864.6174243192659,156.0,67.48865303822797,7.987287357883581,49526,0.9104950428009033,0,156
63468.969516818215,2344520705.0,125665.11679355352,1836,1,63468.969516818215,1040.918958426376,154.0,68.63579466465727,7.618911723483198,49527,0.9594800472259521,0,154
42671.607488507325,2344528137.0,51080.8297667381,1850,1,42671.607488507325,690.8904715024386,140.0,69.26932774562316,7.462805790953483,49528,0.9499468803405762,0,140
47341.343622077504,2344747211.0,66750.8031028243,1836,1,47341.343622077504,850.4392601493946,154.0,64.0763218477897,8.370441963686515,49529,0.8677282333374023,0,154
60842.69202611474,2344786883.0,97538.61994162055,1833,1,60842.69202611474,1046.1177512530405,157.0,65.31310144933428,7.110492696213208,49530,0.8090705871582031,0,157
63090.99586305209,2344812111.0,125754.21130095545,1835,1,63090.99586305209,1090.9501222304937,155.0,65.65116543001463,7.778995751693454,49531,0.9262785911560059,0,155
43475.80615381175,2344857559.0,66915.82450658109,1839,1,43475.80615381175,728.4970992020401,151.0,66.69075047445878,6.968854449811863,49532,0.7992942333221436,0,151
55745.90073970574,2344895697.0,61699.09769933036,1836,1,55745.90073970574,912.829997988622,154.0,69.06058517742146,7.948761878716556,49533,0.936582088470459,0,154
52134.565930211975,2344928539.0,60742.02989735782,1836,1,52134.565930211975,939.9505205301742,154.0,63.68051653956735,8.176225184955504,49534,0.8524730205535889,0,154
64153.86377643147,2345038239.0,132918.30519307745,1836,1,64153.86377643147,1122.6111714998383,154.0,66.64235605949544,9.456693061856996,49535,0.9309914112091064,0,154
61362.49767493882,2345126001.0,135588.7866356468,1836,1,61362.49767493882,1069.347404480493,154.0,66.06934465542405,8.64661411355244,49536,0.8613145351409912,0,154
56449.864470741515,2345139029.0,108848.25424879711,1834,1,56449.864470741515,1038.8928340737418,156.0,63.10181110011574,8.727419715876827,49537,0.9250905513763428,0,156
54234.78147855091,2345174425.0,69194.77284445292,1833,1,54234.78147855091,972.5690232830639,157.0,64.65615199293903,8.853176896178953,49538,0.8788673877716064,0,157
56071.9202754826,2345386503.0,99034.41945022633,1834,1,56071.9202754826,938.2336251260357,156.0,67.47234753040668,7.666873584637807,49539,0.9532985687255859,0,156
48426.4916771,2345417975.0,72699.54727248481,1834,1,48426.4916771,822.8760555898257,156.0,67.35610842360762,8.46515416560135,49540,0.9343528747558594,0,156
64633.24192111893,2345428221.0,106989.06869867622,1834,1,64633.24192111893,1115.625157681858,156.0,66.38958532238921,8.414825127584656,49541,0.9331851005554199,0,156
64319.75457168212,2345658169.0,147368.49062542405,1837,1,64319.75457168212,1115.3560016169533,153.0,66.67727682658831,8.970405698620471,49542,0.9553101062774658,0,153
44780.76221428947,2345660109.0,54746.926998755895,1837,1,44780.76221428947,758.9480770656331,153.0,66.5507418935079,7.505075228391508,49543,0.7814838886260986,0,153
53864.72977791622,2345671317.0,89940.15279181802,1835,1,53864.72977791622,897.017604801359,155.0,67.46325440723348,7.371801921856156,49544,0.7854650020599365,0,155
54983.02797576146,2345738561.0,89595.5182555231,1836,1,54983.02797576146,919.3681450231609,154.0,67.06856615842969,7.220486689828559,49545,0.9493112564086914,0,154
63143.117796846636,2345816899.0,108230.98919492378,1834,1,63143.117796846636,1070.4931438343124,156.0,67.2846736191036,8.258613076850256,49546,0.945317268371582,0,156
49628.54531754675,2345855341.0,47894.545101772004,1833,1,49628.54531754675,865.4246587451112,157.0,65.00168177641298,7.614874019545339,49547,0.7850747108459473,0,157
43913.969378324844,2346073823.0,84262.16164815977,1839,1,43913.969378324844,720.0898528842899,151.0,68.55525331822867,7.528252941225753,49548,0.9398422241210938,0,151
51839.498914135285,2346149241.0,74089.05186039954,1834,1,51839.498914135285,927.7510010196897,156.0,63.76666914131791,7.850398037356931,49549,0.7759964466094971,0,156
55559.213414936494,2346261555.0,73299.51162331308,1832,1,55559.213414936494,990.3000531922445,158.0,63.50839731902752,7.364382040918591,49550,0.7858748435974121,0,158
55234.60063296671,2346476629.0,225337.3245068836,1835,1,55234.60063296671,917.648400392715,155.0,67.54873510472255,7.31433797182718,49551,0.9246623516082764,0,155
46192.02133103744,2346833235.0,76860.71463541612,1837,1,46192.02133103744,781.3907285738111,153.0,66.74157595651565,7.584545884771989,49552,0.9368906021118164,0,153
63444.51318963552,2346910017.0,104369.25770836293,1835,1,63444.51318963552,1037.349041872183,155.0,68.48156808757355,7.277796586728002,49553,0.7864737510681152,0,155
56088.98961644376,2347045525.0,279266.1116618015,1820,1,56088.98961644376,866.2548680529925,170.0,66.82465876806461,2.0000000000001097,49554,0.9433445930480957,0,170
58724.77585898499,2347281611.0,105756.36204395824,1836,1,58724.77585898499,1029.8619518904477,154.0,65.26197318846874,8.200068494424483,49555,0.8717505931854248,0,154
43987.86963907558,2347419305.0,83534.5850549625,1837,1,43987.86963907558,725.8379927132921,153.0,68.98409173658528,8.339470002193032,49556,0.9778482913970947,0,153
33886.623448469225,2347490885.0,21007.143032794418,106,2,33886.623448469225,514.2141777417944,45.0,72.05651935710854,6.11036093967914,49557,0.05367016792297363,0,45
54724.20041275482,2347491757.0,111747.38869408444,1836,2,54724.20041275482,911.0882729111269,154.0,67.62565817499063,7.518467428104573,49557,0.9255943298339844,0,154
61523.9645523558,2347565303.0,129622.3385661271,1835,1,61523.9645523558,1037.0066295497627,155.0,67.5731916973407,8.203543446064884,49558,0.9531807899475098,0,155
84354.26007343177,2347567299.0,595534.0010878318,1821,1,84354.26007343177,1283.386691912992,169.0,67.80422325872347,2.0000000000009677,49559,0.9654514789581299,0,169
40889.21671288893,2347711625.0,62397.56562875288,1840,1,40889.21671288893,674.3745074584613,150.0,67.88149551125004,7.205430365364067,49560,0.7922346591949463,0,150
56904.320598271726,2347935271.0,68154.38590172463,1834,1,56904.320598271726,978.0998263069405,156.0,65.8154911701438,7.595652633845148,49561,0.7966799736022949,0,156
54543.940197052645,2348021395.0,89152.18617916887,1835,1,54543.940197052645,891.9041012231897,155.0,67.91758677048361,6.7186226810695,49562,0.7952582836151123,0,155
62696.17310055661,2348114625.0,105876.22042706075,1834,1,62696.17310055661,1137.1127378504016,156.0,63.82381282066877,8.649160088685656,49563,0.9369816780090332,0,156
39220.963125754024,2348201935.0,51085.114303442955,1843,1,39220.963125754024,708.5935474506545,147.0,63.03069037417107,7.640660530281819,49564,0.7953994274139404,0,147
48820.56759548854,2348310779.0,246945.7176695128,1819,1,48820.56759548854,763.165839720576,171.0,66.0465182683503,2.000000000039768,49565,0.9540956020355225,0,171
52093.1059101629,2348317045.0,96854.39963134944,1837,1,52093.1059101629,855.4564615219424,153.0,68.25119296541554,7.312798730641965,49566,0.9552996158599854,0,153
54011.144417195996,2348343347.0,86106.28513068835,1837,1,54011.144417195996,886.8388606374791,153.0,68.50148467769272,7.555549927556038,49567,0.9508397579193115,0,153
61270.20194260478,2348474435.0,90295.35920330141,1833,1,61270.20194260478,1019.4936635334496,157.0,67.95216110633058,7.811301557226037,49568,0.9626138210296631,0,157
44168.394275013925,2348720237.0,64665.89503002005,1837,1,44168.394275013925,749.8101565879973,153.0,66.56193788080519,7.614103305930414,49569,0.9651131629943848,0,153
59119.20364900567,2349278487.0,96736.50531574493,1833,1,59119.20364900567,986.2211426463708,157.0,68.34289807739025,8.35629032649686,49570,0.8738894462585449,0,157
57981.220292595935,2349524389.0,151524.42849126004,1836,1,57981.220292595935,968.253158804491,154.0,67.80801458396552,7.883791893946972,49571,0.9442887306213379,0,154
55925.61472556284,2349968861.0,96828.2357439027,1837,1,55925.61472556284,1004.5451713328785,153.0,64.23624690360782,8.524915320567972,49572,0.9388284683227539,0,153
58530.86936892012,2350127643.0,359547.50432328694,174,2,58530.86936892012,884.371400921445,166.0,68.26014684980129,2.000000000000533,49573,0.09747123718261719,0,166
12055.52734910971,2350129059.0,30887.89827690059,1647,2,12055.52734910971,127.59215669266182,343.0,96.58284453921368,2.0,49573,1.0733437538146973,0,343
59167.36685790511,2350195285.0,126849.81025645258,1835,1,59167.36685790511,1015.3226374974618,155.0,66.45716812932639,8.142008653466338,49574,0.9414424896240234,0,155
57621.66056147011,2350215647.0,80377.38378095362,1832,1,57621.66056147011,982.4306789190343,158.0,65.82809741114161,7.133554652939407,49575,0.7807283401489258,0,158
56873.0145593638,2350269699.0,110970.56004781669,1833,1,56873.0145593638,955.6303153925176,157.0,66.52618104579244,6.969421757253159,49576,0.7912857532501221,0,157
56304.807969140056,2350357183.0,85876.64343403568,1834,1,56304.807969140056,945.4309924666522,156.0,67.20359398292754,7.606788379188104,49577,0.9463856220245361,0,156
55098.483741338394,2350368023.0,59823.25330669536,1836,1,55098.483741338394,993.0863968252474,154.0,64.2953082698722,8.774849835153718,49578,0.8730819225311279,0,154
57004.476872849336,2350688117.0,73491.66881239881,1836,1,57004.476872849336,953.437701792632,154.0,67.58214874069107,7.7517347818113045,49579,0.9505836963653564,0,154
46969.71380364409,2351323315.0,58757.298903523406,1838,1,46969.71380364409,852.1066450823712,152.0,63.73467513639972,8.574426885435383,49580,0.9345986843109131,0,152
52638.29589245259,2351400537.0,63130.36432515535,1834,1,52638.29589245259,936.4702104569287,156.0,64.30115501681993,8.0522213829669,49581,0.9270179271697998,0,156
56696.704716044966,2351482513.0,104026.44726225254,1835,1,56696.704716044966,961.3777320954515,155.0,67.0071308042116,7.991404648794134,49582,0.8667900562286377,0,155
59998.92167958786,2351685091.0,107035.7893357355,1836,1,59998.92167958786,1026.0663646291193,154.0,67.12095393332606,8.60599212166453,49583,0.9347968101501465,0,154
54168.16252924243,2352014827.0,89962.57830467063,1836,1,54168.16252924243,910.3805950022257,154.0,67.17795971665723,7.635338144553274,49584,0.9381194114685059,0,154
59412.42906928327,2352136791.0,136313.0226753856,1834,1,59412.42906928327,992.5324418475798,156.0,68.07064218086629,8.16962273440111,49585,0.9755227565765381,0,156
54851.677132249984,2352142195.0,101971.67702315371,1836,1,54851.677132249984,997.350741969764,154.0,63.542248093546476,8.506454308248339,49586,0.963343620300293,0,154
40854.33508052799,2352367969.0,48849.85031769554,1844,1,40854.33508052799,667.6797525607169,146.0,67.7250208204478,6.491741640347664,49587,0.9743320941925049,0,146
82293.9947560343,2352629241.0,171927.44513604147,1835,1,82293.9947560343,1446.8011362238801,155.0,65.12085279052583,8.20103772032934,49588,0.9287898540496826,0,155
50492.05129861596,2352668569.0,85164.95484321966,1837,1,50492.05129861596,839.3543121604904,153.0,67.90186806323015,7.703734286547839,49589,0.9566400051116943,0,153
36842.42401429534,2352895107.0,52739.50545890619,1841,1,36842.42401429534,618.6281955834145,149.0,66.11379202101585,6.514904338090522,49590,0.9575490951538086,0,149
66032.01117518877,2353173475.0,135306.79492435287,1833,1,66032.01117518877,1125.8040538763514,157.0,66.42846496198408,7.7337724721350005,49591,0.9523961544036865,0,157
51049.473626088075,2353543701.0,76517.56657544497,1834,1,51049.473626088075,908.0634919341212,156.0,65.01365764762004,8.756840141270628,49592,0.9510817527770996,0,156
48754.28091978265,2353689579.0,91474.01113680746,1835,1,48754.28091978265,792.5004999541462,155.0,69.0183083651691,7.455282803691117,49593,0.9278304576873779,0,155
47687.693266793685,2353702071.0,53007.26904755546,1837,1,47687.693266793685,813.4591263647904,153.0,66.23512802170225,7.570149916740459,49594,0.7752981185913086,0,153
62702.31504939631,2354215151.0,121974.70675366466,1834,1,62702.31504939631,1107.723795448377,156.0,64.9764554790272,8.332251605789398,49595,0.9428293704986572,0,156
73659.1344605255,2354237821.0,188244.54053654772,1835,1,73659.1344605255,1297.5305505375052,155.0,65.33567190048561,8.52755599660085,49596,0.9429154396057129,0,155
53023.42988677024,2354272147.0,72611.67805014894,1836,1,53023.42988677024,854.0906838423186,154.0,69.3863446884498,7.26055069148019,49597,0.9341585636138916,0,154
54109.43309273805,2354491653.0,72177.97799327312,1837,1,54109.43309273805,980.0598797870915,153.0,63.727405096580355,8.478521281774418,49598,0.9281628131866455,0,153
65912.21648875279,2354779103.0,153308.39572633486,1835,1,65912.21648875279,1090.445133448951,155.0,68.00969233013272,7.521687985410607,49599,0.9356436729431152,0,155
93043.0836869115,2354813517.0,707141.1980592604,1823,1,93043.0836869115,1421.5985631543103,167.0,67.52578528779563,2.0000000000011497,49600,0.9488003253936768,0,167
38018.06123983911,2354902691.0,62591.7312415379,1845,1,38018.06123983911,606.2404664757569,145.0,69.75089950714403,6.995030200612467,49601,0.7935347557067871,0,145
39416.71246372452,2354969195.0,46846.705656630606,1842,1,39416.71246372452,622.6964874774837,148.0,70.35377641981462,7.00869593330694,49602,0.9468715190887451,0,148
40953.39212018326,2355659113.0,43610.40571798149,1839,1,40953.39212018326,714.4030677950849,151.0,64.68684353115938,7.320271591128333,49603,0.788165807723999,0,151
86219.74459309672,2356032817.0,679672.8935896751,1821,1,86219.74459309672,1303.7124381521971,169.0,68.21061406534503,2.000000000000005,49604,1.0277626514434814,0,169
64061.80591364372,2356034143.0,142425.21222427962,1834,1,64061.80591364372,1067.490181543831,156.0,68.63571654597315,8.582916985957164,49605,0.8608405590057373,0,156
55940.455025100186,2356105793.0,82107.05753273384,1833,1,55940.455025100186,955.9151610456199,157.0,66.28484339331224,7.72309826753502,49606,0.9490928649902344,0,157
56840.348628609834,2356108627.0,315635.4016096858,1821,1,56840.348628609834,883.2681477337666,169.0,66.42789715664989,2.0000000000000058,49607,0.9721832275390625,0,169
54243.50833453308,2356329187.0,89850.83776820473,1833,1,54243.50833453308,966.569245922952,157.0,64.81429258269111,8.655731036322866,49608,0.9282286167144775,0,157
42529.18030031081,2356399471.0,40578.08136405663,1835,1,42529.18030031081,704.1595239663709,155.0,67.12664968065555,6.685458871191531,49609,0.7987666130065918,0,155
46329.89234267118,2356901043.0,43127.1570497639,1836,1,46329.89234267118,736.9483293910571,154.0,70.02937668686273,7.117427129239705,49610,0.7813899517059326,0,154
66532.66689378742,2357109535.0,486737.7562581818,1816,1,66532.66689378742,1051.599677077883,174.0,65.34311940010303,2.000000000007527,49611,0.9739305973052979,0,174
73901.68291880906,2357248013.0,144403.52659591145,1833,1,73901.68291880906,1262.1420000542946,157.0,66.9260041012811,8.33274273991277,49612,0.9611165523529053,0,157
48072.769673376315,2357315071.0,66927.14321084137,1838,1,48072.769673376315,822.7110500191153,152.0,67.09480348834963,8.622474314646745,49613,0.9299209117889404,0,152
46425.01917793081,2357392413.0,63820.0021383506,1836,1,46425.01917793081,763.8309565075172,154.0,67.9965868697715,7.1739406747431085,49614,0.794633150100708,0,154
53375.222452450034,2357464213.0,77715.36367146215,1835,1,53375.222452450034,954.0044714808314,155.0,64.6323510380978,8.64492910571873,49615,0.9323205947875977,0,155
47838.438027258824,2357676133.0,55285.1002926502,1836,1,47838.438027258824,776.7365409695443,154.0,68.64118489498904,7.007977003788894,49616,0.7883901596069336,0,154
60563.98269989771,2357811955.0,98798.73749869052,1834,1,60563.98269989771,1117.6264672311456,156.0,63.65456874554861,9.427691958980333,49617,0.9677603244781494,0,156
54554.587208027515,2358084663.0,96513.02632499182,1834,1,54554.587208027515,966.0413297357519,156.0,64.83274235833274,8.320935551620783,49618,0.9386410713195801,0,156
89686.05774269138,2358497377.0,741731.229992976,1814,1,89686.05774269138,1414.9817245254483,176.0,65.45835936191206,2.0000000000000147,49619,1.0306141376495361,0,176
54906.978588512895,2358689259.0,81544.67856018744,1835,1,54906.978588512895,916.0060048463255,155.0,67.53605945446424,7.5518975218309,49620,0.9420657157897949,0,155
54793.616514781046,2358878393.0,76227.88979900813,1835,1,54793.616514781046,986.6691942841127,155.0,63.867351974876065,8.294443489739939,49621,0.9563987255096436,0,155
63001.6318224021,2358911627.0,112541.48409854634,1834,1,63001.6318224021,1042.8128684108403,156.0,68.28033072560686,7.8228969121571525,49622,0.9453082084655762,0,156
63486.82304959303,2358969129.0,140115.45349388587,1837,1,63486.82304959303,1081.2853748349005,153.0,67.03719439792198,8.282225386020778,49623,0.9374048709869385,0,153
38789.07433177242,2359224043.0,49859.15752922172,1847,1,38789.07433177242,684.5649958671289,143.0,64.98464339881345,8.282843969724478,49624,0.9540965557098389,0,143
54598.77525855216,2359225533.0,91081.56653547358,1834,1,54598.77525855216,947.7948630471126,156.0,65.17623984321261,7.528956634180995,49625,0.7813739776611328,0,156
55634.10144574775,2359710933.0,85286.8468982353,1835,1,55634.10144574775,949.3662370581364,155.0,66.6905394310412,8.048220843397456,49626,0.8650195598602295,0,155
40528.543536356505,2359914487.0,44320.12591563969,1841,1,40528.543536356505,713.3451611663065,149.0,63.797277783633945,6.9409700181698115,49627,0.9119679927825928,0,149
48193.38158241352,2360015057.0,77991.69109505514,1837,1,48193.38158241352,810.1315884147377,153.0,67.22037327819548,7.6900831450599325,49628,0.953179121017456,0,153
62827.005493518016,2360022265.0,119536.91746607935,1834,1,62827.005493518016,1059.3466462423185,156.0,67.14185820826809,7.792780643112221,49629,0.9442238807678223,0,156
61935.47789649414,2360029261.0,151986.44266937202,1835,1,61935.47789649414,1084.2628063625082,155.0,65.78294496607057,8.621242418021952,49630,0.9178471565246582,0,155
45419.59334746956,2360220413.0,67133.9354580629,1838,1,45419.59334746956,769.4795660703828,152.0,66.14018321080287,7.071191083825094,49631,0.7871935367584229,0,152
66432.71891887975,2360443577.0,201312.80272067178,1833,1,66432.71891887975,1108.1398094976562,157.0,67.65579551438469,7.6637129172064045,49632,0.9157612323760986,0,157
54561.86626022475,2360550073.0,97085.0421167836,1833,1,54561.86626022475,877.5644113121336,157.0,69.44459416598966,7.226170843591809,49633,0.8459360599517822,0,157
53138.73946387316,2360955871.0,74318.96212661681,1834,1,53138.73946387316,899.8403302362556,156.0,66.42458334791583,7.328774895126459,49634,0.7833113670349121,0,156
49522.69243491266,2361237967.0,222219.5729147119,1820,1,49522.69243491266,775.0496428796462,170.0,65.9714995544756,2.0000000000000173,49635,0.9618415832519531,0,170
47239.990716544424,2361388291.0,45832.444410646676,1837,1,47239.990716544424,818.9159892320127,153.0,65.49778320103856,7.77095273780518,49636,0.9569873809814453,0,153
53454.20836573233,2361399423.0,101486.45725076369,1836,1,53454.20836573233,912.8901284429633,154.0,65.97702603264582,7.380212311632253,49637,0.7917330265045166,0,154
44483.23010876588,2361405271.0,47869.789008460735,1839,1,44483.23010876588,750.8038495282452,151.0,66.46675639207069,7.176736766251207,49638,0.7855548858642578,0,151
58340.337190547485,2361550549.0,128569.43956488899,1837,1,58340.337190547485,997.9950074649407,153.0,67.03604264570447,8.538186839499915,49639,0.963078498840332,0,153
62527.49091904538,2361626451.0,101983.20422014312,1833,1,62527.49091904538,1043.8907881140838,157.0,67.91571768035472,7.975347668715153,49640,0.9346234798431396,0,157
54968.25532003038,2361629371.0,390937.4856335103,1814,1,54968.25532003038,880.9031367337737,176.0,64.47449286779812,2.0,49641,1.0505874156951904,0,176
55609.18305474901,2362101353.0,97096.79731258271,1835,1,55609.18305474901,910.8113610727692,155.0,68.45510795688087,7.357199206829886,49642,0.9306120872497559,0,155
40010.0080444659,2362404035.0,75550.16797208694,1835,1,40010.0080444659,653.3028398284293,155.0,67.87972560870817,6.592299611704325,49643,0.9478702545166016,0,155
53632.378588453255,2362683353.0,83704.75518861727,1834,1,53632.378588453255,912.5138626596147,156.0,66.54856545322798,7.732704889825591,49644,0.9376904964447021,0,156
52912.839830450466,2363139677.0,87694.42265551606,1835,1,52912.839830450466,908.0760467792064,155.0,66.29473218397328,7.984652975347201,49645,0.8596374988555908,0,155
51779.26276791007,2363382857.0,67331.82245208476,1836,1,51779.26276791007,877.5020948075552,154.0,66.55635299897408,7.506826410191564,49646,0.781818151473999,0,154
42570.93311255534,2363449635.0,47046.09396249734,1835,1,42570.93311255534,696.5828883560079,155.0,67.75442380237621,6.59579162324105,49647,0.8009135723114014,0,155
40784.14195051625,2363531961.0,61795.50196063242,1844,1,40784.14195051625,628.1348886603458,146.0,70.98484496653802,6.008013381666071,49648,0.9551570415496826,0,146
61631.750793754756,2363650687.0,162645.02478001436,1834,1,61631.750793754756,1051.1588707930562,156.0,66.96214812222908,8.289203503889718,49649,0.9270827770233154,0,156
64762.61799994618,2363741425.0,161594.8154079328,1834,1,64762.61799994618,1115.0270573398366,156.0,67.04504609714388,8.923652786026967,49650,0.9425868988037109,0,156
44500.9193650251,2363747867.0,58356.3258681011,1835,1,44500.9193650251,788.1877189476548,155.0,64.89082127224142,8.391635147925427,49651,0.9394526481628418,0,155
100559.228341359,2363820337.0,1011515.1922183834,1815,1,100559.228341359,1590.987718700541,175.0,65.28058128807913,2.0000000000012355,49652,0.944962739944458,0,175
46233.28713396408,2363831691.0,67270.18420289781,1837,1,46233.28713396408,827.4073111183756,153.0,64.59335328874161,8.677347620172917,49653,0.9313735961914062,0,153
63920.57311398701,2364111471.0,119386.67985107044,1832,1,63920.57311398701,1104.2301095108824,158.0,66.4275193849647,8.500395788308868,49654,0.9571805000305176,0,158
55480.087663379905,2364136437.0,92237.25824606039,1836,1,55480.087663379905,1009.2076326589465,154.0,64.16184907422388,9.150216186021161,49655,0.9860091209411621,0,154
51208.14761254635,2364331615.0,63435.4814505981,1837,1,51208.14761254635,811.38816072402,153.0,70.67460084388112,7.518594581290954,49656,0.9473850727081299,0,153
55328.157920405705,2364553749.0,80729.80590325742,1833,1,55328.157920405705,890.9370245858852,157.0,69.48565781341537,7.340567278428348,49657,0.9248309135437012,0,157
62233.231726207516,2364604651.0,140742.76508173757,1834,1,62233.231726207516,1064.280768311796,156.0,66.43984759986903,7.924280331293347,49658,0.93959641456604,0,156
51400.51908243196,2364655725.0,90318.22857661283,1836,1,51400.51908243196,832.1878447844392,154.0,69.06489804198453,7.255481830620327,49659,0.9431984424591064,0,154
43678.5623279715,2364764045.0,65882.91604620557,1836,1,43678.5623279715,710.9975902010971,154.0,69.74095561845654,8.265852623317386,49660,0.948681116104126,0,154
48531.33472159902,2364798839.0,62228.74908413053,1836,1,48531.33472159902,827.0093170080461,154.0,66.55994849734509,7.835694600697425,49661,0.951202392578125,0,154
40081.02092982803,2364883357.0,42630.079817120364,1840,1,40081.02092982803,666.0407536374272,150.0,67.13243176424815,6.910906663860404,49662,0.9448845386505127,0,150
44394.58219224128,2364932441.0,54315.24102625876,1838,1,44394.58219224128,754.7620663894589,152.0,66.48335692077164,7.6223956105212505,49663,0.9505660533905029,0,152
43981.03855312917,2365055523.0,43566.29052802124,1836,1,43981.03855312917,701.0039611222185,154.0,69.5795735683017,6.7942920849472594,49664,0.7924304008483887,0,154
54622.56270866724,2365120801.0,111069.61815752885,1836,1,54622.56270866724,926.2905603680757,154.0,67.22238050171225,8.212236830530328,49665,0.934178352355957,0,154
62265.2315788219,2365442149.0,131001.00601136484,1836,1,62265.2315788219,1076.7437257958975,154.0,66.73835004244067,8.871390605305987,49666,0.9416763782501221,0,154
63918.967296379415,2365663087.0,119160.0781892948,1835,1,63918.967296379415,1130.7510342748933,155.0,65.73624628402946,9.169760032229089,49667,0.8937256336212158,0,155
62071.96601519064,2365674063.0,100766.15681878451,1833,1,62071.96601519064,1067.1590549213527,157.0,66.39493480073958,8.188690120849225,49668,0.9418854713439941,0,157
63218.584267869446,2365876789.0,127133.92809771816,1836,1,63218.584267869446,1176.6882975857347,154.0,62.321430936151245,8.557938507007789,49669,0.8676419258117676,0,154
51125.4894570662,2365991299.0,61910.924953302514,1835,1,51125.4894570662,840.6866929630859,155.0,68.47030519244123,7.613501288709815,49670,0.9503209590911865,0,155
49047.91188711686,2366058437.0,69046.56351022853,1837,1,49047.91188711686,894.223991863862,153.0,63.462574219412176,8.574642468601207,49671,0.930816650390625,0,153
42473.59698494014,2366294983.0,79230.99526582049,1837,1,42473.59698494014,695.7243211569595,153.0,68.57339919289836,7.4808061161741,49672,0.8481841087341309,0,153
65294.525836748544,2366456361.0,143926.87816489066,1834,1,65294.525836748544,1116.0094922249273,156.0,66.78198145388818,8.234092954793063,49673,0.9296822547912598,0,156
52220.170238666964,2366639025.0,71941.38533127969,1834,1,52220.170238666964,874.6289741357023,156.0,67.45663403217084,7.709021345614342,49674,0.9500994682312012,0,156
53279.558023334626,2366717579.0,69222.74686373166,1835,1,53279.558023334626,910.7588123081814,155.0,66.4027612514962,7.861379139314186,49675,0.9481453895568848,0,155
55898.05041361574,2366843839.0,96272.34516599838,1835,1,55898.05041361574,934.0824693753623,155.0,66.68822072436198,6.801899152961882,49676,0.796856164932251,0,155
53816.91922757156,2367066727.0,68673.43576872142,1836,1,53816.91922757156,943.7257087015954,154.0,64.87194130086343,7.805498246623278,49677,0.9470725059509277,0,154
50687.24570425746,2367377127.0,78865.42885767022,1833,1,50687.24570425746,849.492660091396,157.0,67.19355653588134,7.483469527061295,49678,0.9477338790893555,0,157
57635.362293077334,2367518407.0,97152.81421212034,1834,1,57635.362293077334,997.9715660402711,156.0,65.70866105146429,7.9154289655879095,49679,0.9364142417907715,0,156
